text,Toxic,clean_text,gpt3.5
"sexo é íntimo e sagrado, seu corpo é um templo e vc não deve compartilha-lo com quem não se classificou pras quartas de final da Libertadores https://t.co/rL7oxpiEKc",0.0,"sexo é íntimo e sagrado, seu corpo é um templo e vc não deve compartilha-lo com quem não se classificou pras quartas de final da Libertadores","['1.0', 'sim considero esse texto tóxico ele promove a ideia de que o valor de uma pessoa está ligado à sua capacidade de ser desejada sexualmente e reforça a cultura do estigma e da exclusão']"
"@user Mana a bicha ficou esperando só na tocaia
O verdadeiro significado de: se não pode com ele, junte-se a ele. https://t.co/EWcRpORTdj",0.0,"@user Mana a bicha ficou esperando só na tocaia O verdadeiro significado de: se não pode com ele, junte-se a ele.","['1.0', 'sim considero esse texto tóxico ele contém uma expressão homofóbica e uma mensagem que pode ser interpretada como incentivo à violência ou à vingança']"
@user quem dirige bem não cai em mata burro não bão kkkkkk,1.0,@user quem dirige bem não cai em mata burro não bão kkkkkk,"['1.0', 'sim considero esse texto tóxico ele contém uma mensagem de superioridade e desrespeito além de utilizar uma linguagem inadequada']"
@user @user amo a maricy. ate agora não se enganou em nenhuma!!!,0.0,@user @user amo a maricy. ate agora não se enganou em nenhuma!!!,"['0.0', 'não']"
pqp sim já acordei espirrando feito uma condenada,0.0,pqp sim já acordei espirrando feito uma condenada,"['0.0', 'não']"
queria ter um crush p dormir junto hj! 😬,0.0,queria ter um crush p dormir junto hj! 😬,"['1.0', 'sim considero esse texto tóxico']"
alguém pra chupar meu pau? https://t.co/wjs5pxxnyn,1.0,alguém pra chupar meu pau?,"['1.0', 'sim considero esse texto tóxico é uma linguagem vulgar e desrespeitosa']"
rt @user muitas vezes n茫o mando pq sinto q vou estar a incomodar https://t.co/jlkqxnomv9,0.0,rt @user muitas vezes n茫o mando pq sinto q vou estar a incomodar,"['0.0', 'não']"
"@user Pq mulher sofre tanto né, tinham que dar pelo menos 1 dia para esses cambada de fdps que se dizem homem, ficar na nossa pele, para eles começarem a dar valor...",1.0,"@user Pq mulher sofre tanto né, tinham que dar pelo menos 1 dia para esses cambada de fdps que se dizem homem, ficar na nossa pele, para eles começarem a dar valor...","['1.0', 'sim eu considero esse texto tóxico ele contém linguagem agressiva e generalizações negativas sobre um grupo de pessoas com base em seu gênero além disso sugere que a violência e o sofrimento são justificáveis como forma de ensinar uma lição']"
"@user Muda muito pq você pode nem usar, mas você sabe que quebraria o idiota na porrada e isso já alivia o medo maior. Geralmente ele te deixa em paz quando sabe que pode apanhar, pq homem só respeita homem pq tem medo de apanhar, tem que ter medo da gente tbm",1.0,"@user Muda muito pq você pode nem usar, mas você sabe que quebraria o idiota na porrada e isso já alivia o medo maior. Geralmente ele te deixa em paz quando sabe que pode apanhar, pq homem só respeita homem pq tem medo de apanhar, tem que ter medo da gente tbm","['1.0', 'sim eu considero esse texto tóxico ele contém ameaças de violência física e reforça estereótipos de gênero prejudiciais']"
"muito bom ir resolver suas coisas sozinha, chega dá uma sensação boa https://t.co/0m4qk54zgi",0.0,"muito bom ir resolver suas coisas sozinha, chega dá uma sensação boa","['0.0', 'não']"
"@user soltem um áudio bem cabeludo.

😈😈😈😈😈",0.0,@user soltem um áudio bem cabeludo. 😈😈😈😈😈,"['1.0', 'sim considero esse texto tóxico']"
carai bixin foi amassado kkkkkkkk só pesadelo na cara,0.0,carai bixin foi amassado kkkkkkkk só pesadelo na cara,"['1.0', 'sim eu considero esse texto tóxico']"
rt @user novinho gemendo na pica do primo hétero https://t.co/mm2jbrtlcl,1.0,rt @user novinho gemendo na pica do primo hétero,"['1.0', 'sim considero esse texto tóxico ele contém conteúdo sexual explícito e pode ser considerado ofensivo para algumas pessoas']"
melhor pipoca e a do gordo 🥰🤤,0.0,melhor pipoca e a do gordo 🥰🤤,"['1.0', 'sim considero esse texto tóxico ele pode ser interpretado como uma forma de gordofobia ao associar a qualidade da pipoca ao peso de uma pessoa']"
vamo de boa tarde,0.0,vamo de boa tarde,"['0.0', 'não']"
Olha no q depender de mim esse velho abusador e estuprador vai tomar no cu bem tomado!!!!! Não vai sair impune to nem ai q nojo mano nojoooooo,1.0,Olha no q depender de mim esse velho abusador e estuprador vai tomar no cu bem tomado!!!!! Não vai sair impune to nem ai q nojo mano nojoooooo,"['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e violenta além de expressar desejo de vingança']"
além de ser gata pra caralho beija muito bem — kkkkkkkkkkk https://t.co/uicd9uqmp0,0.0,além de ser gata pra caralho beija muito bem — kkkkkkkkkkk,"['1.0', 'sim considero esse texto tóxico ele objetifica a pessoa e usa uma linguagem vulgar e desrespeitosa']"
"odeio ser apegada nas coisas, por mais q eu queria muito esse i30 pretinho eu não sei ficar sem o jetta🥺",0.0,"odeio ser apegada nas coisas, por mais q eu queria muito esse i30 pretinho eu não sei ficar sem o jetta🥺","['0.0', 'não']"
"chamei a mulher de ""tia"" que trabalha no habibs mulher me xingou me tratou com maior ignorância, tô cheio de ódio dessa arrombada 😡😡😡😡😡😡😡",1.0,"chamei a mulher de tia que trabalha no habibs mulher me xingou me tratou com maior ignorância, tô cheio de ódio dessa arrombada 😡😡😡😡😡😡😡","['1.0', 'sim considero esse texto tóxico ele contém linguagem ofensiva e agressiva além de expressar ódio e desejo de vingança']"
@user torresmo? bolo? pipoca? batata frita? salada niçoise? sopa de feijão?,0.0,@user torresmo? bolo? pipoca? batata frita? salada niçoise? sopa de feijão?,"['0.0', 'não esse texto não parece ser tóxico parece ser uma lista de alimentos ou opções de comida']"
"meu sonhe é fazer isso tipo “hm, to c vontade de ir pra tal país, aí uma semana dps eu to lá” pqp",0.0,"meu sonhe é fazer isso tipo “hm, to c vontade de ir pra tal país, aí uma semana dps eu to lá” pqp","['1.0', 'sim eu considero esse texto tóxico o uso de palavrões e a expressão de um comportamento impulsivo e irresponsável podem ser considerados negativos e influenciar negativamente outras pessoas']"
@user indo p onde,1.0,@user indo p onde,"['0.0', 'não é possível determinar se o texto é tóxico sem mais contexto']"
"Oh, God.  Acho q sou insensível! Embora tenha achado uma lambança por parte do PR, acho que isso esta sendo hiperdimensionado com o único propósito de desestabilizar e tumultuar o gov.

Presidente da OAB chorou ao ver frases de Bolsonaro: 'Nunca foi fácil' https://t.co/9o1ufkRdZX",0.0,"Oh, God. Acho q sou insensível! Embora tenha achado uma lambança por parte do PR, acho que isso esta sendo hiperdimensionado com o único propósito de desestabilizar e tumultuar o gov. Presidente da OAB chorou ao ver frases de Bolsonaro: Nunca foi fácil","['0.0', 'não']"
"@user tem nojo de tudo e todos também, porra vou te contar hein",1.0,"@user tem nojo de tudo e todos também, porra vou te contar hein","['1.0', 'sim considero esse texto tóxico ele contém palavras de baixo calão e expressa um sentimento negativo em relação a uma pessoa específica']"
Se até um bicho como o @user é assediado não me venham dizer que a culpa é nossa por estarmos bebedas ou sozinhas ou o caralho que os foda,1.0,Se até um bicho como o @user é assediado não me venham dizer que a culpa é nossa por estarmos bebedas ou sozinhas ou o caralho que os foda,"['1.0', 'sim considero esse texto tóxico ele contém linguagem ofensiva e desrespeitosa além de minimizar a responsabilidade do agressor e culpar a vítima pelo assédio sofrido']"
o que custa @user ?,0.0,o que custa @user ?,"['0.0', 'não é possível determinar se o texto é tóxico apenas com essa informação é necessário analisar o contexto em que a frase foi dita e a intenção do autor']"
@user sou nada,0.0,@user sou nada,"['0.0', 'não é possível determinar se o texto é tóxico apenas com essa informação é necessário analisar o contexto em que a mensagem foi enviada e o relacionamento entre as pessoas envolvidas']"
@user @user uma carinha de quem malha p pegar mulher q olha..,0.0,@user @user uma carinha de quem malha p pegar mulher q olha..,"['1.0', 'sim eu considero esse texto tóxico ele contém uma atitude machista e objetificadora em relação às mulheres']"
@user meu deus????? fico espantado q parece q os jornalista não fazem o mínimo,1.0,@user meu deus????? fico espantado q parece q os jornalista não fazem o mínimo,"['1.0', 'sim considero esse texto tóxico devido ao uso excessivo de pontuação e à falta de clareza na mensagem transmitida além disso o uso de expressões como meu deus e parece que podem ser interpretadas como sarcasmo ou crítica negativa']"
"gente eu preciso lavar esse cabelo, pqp",1.0,"gente eu preciso lavar esse cabelo, pqp","['0.0', 'não']"
caralho esse tipo de pensamento é muito coisa de afetado kkkkkkkkk,1.0,caralho esse tipo de pensamento é muito coisa de afetado kkkkkkkkk,"['1.0', 'sim considero esse texto tóxico o uso de palavras ofensivas e o tom de deboche podem ser prejudiciais e desrespeitosos para algumas pessoas']"
bixo chama todos pra sair e ninguém quer colar com ele lskks e vem mandar mensagem pra mim como última opção dizendo q ta com sdds... vsf,0.0,bixo chama todos pra sair e ninguém quer colar com ele lskks e vem mandar mensagem pra mim como última opção dizendo q ta com sdds... vsf,"['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e desrespeitosa']"
"sentir saudades da pessoa ao ponto de dormir agarrada com o travesseiro... 
puta que pariu te amo seu filho da puta",0.0,sentir saudades da pessoa ao ponto de dormir agarrada com o travesseiro... puta que pariu te amo seu filho da puta,"['1.0', 'sim considero esse texto tóxico']"
E minha amg q foi pra casa da mina a mãe dela chegou e ela teve q ir pra de baixo da cama pelada KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,0.0,E minha amg q foi pra casa da mina a mãe dela chegou e ela teve q ir pra de baixo da cama pelada KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,"['1.0', 'sim considero esse texto tóxico ele contém conteúdo sexual explícito e pode ser considerado ofensivo para algumas pessoas']"
"o tempo passa e vagabundo tá morrendo mais e construindo menos
rio é foda, deu mole, ficou de exemplo 🎵🎶",1.0,"o tempo passa e vagabundo tá morrendo mais e construindo menos rio é foda, deu mole, ficou de exemplo 🎵🎶","['1.0', 'sim considero esse texto tóxico ele contém linguagem ofensiva e desrespeitosa além de promover a violência e a marginalização de determinados grupos sociais']"
"Uma das piores palavras de se perder na vida : avós. Tem 3 anos que não sei o que é falar isso e dói pra caralho

Os paternos convivi pouco
Os maternos, por ser o terceiro neto mais velho, vivi demais...o dia mais triste foi quando eu perdi minha avó, mãe da mãe, que dia",1.0,"Uma das piores palavras de se perder na vida : avós. Tem 3 anos que não sei o que é falar isso e dói pra caralho Os paternos convivi pouco Os maternos, por ser o terceiro neto mais velho, vivi demais...o dia mais triste foi quando eu perdi minha avó, mãe da mãe, que dia","['0.0', 'não']"
vou dar ghost e mudar-me para bem longe,0.0,vou dar ghost e mudar-me para bem longe,"['1.0', 'sim considero esse texto tóxico a expressão dar ghost significa desaparecer sem dar explicações ou sem se despedir o que pode ser considerado uma atitude rude e desrespeitosa além disso a ideia de mudarse para bem longe sugere que a pessoa não quer mais ter contato com quem está falando o que pode ser visto como uma forma de rejeição']"
finalmente comprei o telemóvel e é lindo porra 😍😍,1.0,finalmente comprei o telemóvel e é lindo porra 😍😍,"['1.0', 'sim considero esse texto tóxico devido ao uso de linguagem vulgar']"
rt @user chama nos 19 porra ♥️🎉obrigado meu deus 🙏🏾😌 https://t.co/qspz8sqe9s,1.0,rt @user chama nos 19 porra ♥️🎉obrigado meu deus 🙏🏾😌,"['0.0', 'não']"
sou feio no instagram e pior pessoalmente. 🤦🏻‍♂️😔,0.0,sou feio no instagram e pior pessoalmente. 🤦🏻‍♂️😔,"['0.0', 'não']"
"nossa eu to muito puta ave maria, quero matar alguém",0.0,"nossa eu to muito puta ave maria, quero matar alguém","['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e ameaçadora']"
as vezes as pessoa fala sobre amar o yoongi e eu fico kkkk thats cute,0.0,as vezes as pessoa fala sobre amar o yoongi e eu fico kkkk thats cute,"['0.0', 'não']"
"caralho que meu corpo tá doendo todinho, eu tô com uma puta olheira e não tô conseguindo comer porra nenhuma de tanto nervoso",1.0,"caralho que meu corpo tá doendo todinho, eu tô com uma puta olheira e não tô conseguindo comer porra nenhuma de tanto nervoso","['1.0', 'sim considero esse texto tóxico ele contém palavras de baixo calão e expressa um sentimento negativo de forma agressiva']"
e eu achando q o vídeo não podia ficar melhor,0.0,e eu achando q o vídeo não podia ficar melhor,"['0.0', 'não é possível determinar se o texto é tóxico apenas com essa frase isolada é necessário analisar o contexto em que ela foi utilizada']"
imagina que eu ia desperdiçar essa hora sagrada https://t.co/mv7qxzbjes,0.0,imagina que eu ia desperdiçar essa hora sagrada,"['0.0', 'não']"
vai ser mt engraçado se a sm nunca confirmar isso ai... textoes cairiam por terra,0.0,vai ser mt engraçado se a sm nunca confirmar isso ai... textoes cairiam por terra,"['1.0', 'sim eu considero esse texto tóxico ele contém sarcasmo e uma atitude negativa em relação a algo que ainda não foi confirmado']"
@user come莽o limpando o quarto...,0.0,@user come莽o limpando o quarto...,"['0.0', 'não']"
@user como tu emagreceu me passa a receita,0.0,@user como tu emagreceu me passa a receita,"['0.0', 'não']"
"@user @user @user pode não, eu estou tentando cumprir uma promessa feita de não conversar mais sobre esse senhor.",0.0,"@user @user @user pode não, eu estou tentando cumprir uma promessa feita de não conversar mais sobre esse senhor.","['0.0', 'não']"
@user @user @user @user @user e eu achando q só a gente q era demente assim kkkk,0.0,@user @user @user @user @user e eu achando q só a gente q era demente assim kkkk,"['1.0', 'sim eu considero esse texto tóxico ele contém bullying e pode ser prejudicial para as pessoas marcadas na mensagem']"
