text,hatespeech_comb
"@Estadao ah tá...Venezuela é um paraíso,  Cuba, Somália, Coreia do Norte idem e não ha crise de refugiados na Europa",1
"Indignada com esse canalhas!!! Falando do Silas Malafaia como se a notícia fosse recente! 
O Pastor já mostro sua inocência!",0
"Nomes não faltam: vigaristas, corruptos, aldrabões, assassinos, vendidos, traidores, pedófilos, aberrações... _ https://t.co/r3eeCZ5d8S",1
Não deve faltar muito para o Coelho e a Cristas virem dizer que o cancelamento do Fim do Mundo é mais um sinal da fragilidade da Geringonça.,0
Amigos!!! Acabei de fazer estes 'terrários' para minha cunhada Vanessa Alves Scarpim.o que acharam? Que pena que... https://t.co/TMCsGufo5v,0
"Com tantos jornalistas à sua volta, Pinto da Costa já nem um café com leite pode tomar tranquilamente em Guimarães...",0
"Quanto ao #PlanoNacionalDeReformas, só há um mesmo eficaz: o #PNR!
O resto é conversa...",0
Já que vou continuar sendo a mais feia e a mais gorda,0
"RT @pauloap: Ter dó de traficantes e estupradores se matando dentro da cadeia? Gente honesta tem dó das vítimas, isso sim.",0
"pré adolescente?
tenho idade pra ser teu pai
só não sou pq uso camisinha https://t.co/GM9KKDoj8P",0
"O BLOCO PORÃO DO DOPS É BEM MAIS ANIMADO...
VENHA CAIR NESSA FOLIA @vanessasenadora #PAZ https://t.co/bIwPH4RQFy",1
Por que a fome do mundo não ? Por que os refúgiados não são mais alvo de polêmica e ajuda ? Por que isso é importan _ https://t.co/gl2aRAv56X,1
"No dia da mulher, nao vi 1 palavra do movimento feminista pra defender essas mulheres do ISLÃ. Ja pra defender o co _ https://t.co/MabOl65VNC",1
"Eu sou aquela mulher que fez a escalada da montanha da vida, removendo pedras e plantando flores.' #MulherDeVerdade",0
"Depois do Mexia e do Catroga, chineses preparam-se para contratar Mitroglou. Querem tirar-nos tudo, até a Luz que nos ilumina...",1
Não vejo nada de errado só acho que existe uma idade própria pra se introduzirem certos conceitos cada família deci _ https://t.co/Tc2Ho6xbe8,0
"Confissões de um @homemdeverdade : Na hora do banho, toma sem pressa, curte a água, não limpa o umbigo e soca uma bronha (melhor parte) !",0
"Quando a misoginia é premiada' - artigo de Vanessa Fogaça pro nosso blog, confiram! >> https://t.co/CZIK66PO53https://t.co/Zjq4Jl2Q0C",0
"+q julga a amiguinha d burra so pq ela se arruma e n segue o esteriotipo, q axa q tem 'mulher q preste x mulher q n presta' etc etc PAREM",1
"Os temas resultam das visitas efectuadas por #AssunçãoCristas'.
Incluída a da mesquita: submissão ao #IslãoInvasor.
https://t.co/co6lj0CWIb",0
Agora tá na moda colocar a culpa nos países do OM. Não se engane e aos outros.Quem produziu REFUGIADOS foram EUA e OTAN @AbrahoCavalcant.,0
"NENHUM, MAS QUE FIQUE CLARO: SOBREPESO FAZ MAL A SAÚDE EU TENHO ÁCIDO ÚRICO (GOTA) DEVIDO A ISSO.  #JoaquinResponde https://t.co/MhY3Q3mTpz",0
A cada 'feliz dia da mulher menos pra feminista' eu vejo o quão burra é a sociedade,1
"#MamãeEuQuero
#MamãeEuQuero
Mamãe Eu Quero Lacrar
Entrei No Feice
Entrei No Feice
E Um Textão Agora Eu Vou Postar",0
@JornalOGlobo vai um homem falar o recíproco!!!,0
"RT @coldasgrey: tinha uma mosca aqui e eu tirei a tela pra ela sair, mas ela não saía, 
eu: vc é burra, minha filha
aí uma mulher passou na _",1
"CHEGOU DANDO CANTADA NO CARNAVAL:
#CarnavalSemAssédio https://t.co/nR2SG157yr",0
[EXTRAOFICIAL] O terrorista do Louvre é um egípcio de 29 anos que chegou na França mês passado. Equipe. https://t.co/xLvxIyGJ8I,0
POR QUE SÓ TEM GLOBELEZA MULATA ISSO SIM É PRECONCEITO BRANCA NÃO SABE SAMBAR NÃO É ISSO ?????????????,1
"RT @_catolicando_: E tbm pelos refugiados, por qm não tem casa, pelos q passam fome, por qm foi abandonados pelos pais ou familiares e enfi _",0
.@pedromarini acho que tô com alzheimer porque n me lembro de ter pedido sua opinião,0
RT @odedonafrida: O Samaris fala melhor português do que Jorge Jesus.,1
"Parabéns Mulheres de verdade
Mulher inteligente faz de seus dramas verdadeiras histórias
A mulher burra de suas his _ https://t.co/Nrw8KkpUpq",1
Inf. são passadas ilegalmente ao falido @nytimes e @washingtonpost pela comunidade de inteligência (NSA e FBI). Com _ https://t.co/vjoU7slRCR,0
"#Portugal. Novo resgate a caminho
https://t.co/5QUJSqu3cg#RenovarPortugal #PNR https://t.co/IoK5ixqeid",0
"@editorahumanas Por enquanto...acho que NADA !
Não é agenda da esquerda falar mal do islã, mesmo com as atrocidades _ https://t.co/WxQlrRzfCZ",0
Escutando músicas sapatão,1
"DT (((Ana Gomes, MEP))): RT Maka Angola: Bento Kangamba Não Tem Juízo https://t.co/IT7BknsvtIhttps://t.co/5UK5X6w8JX",0
"eaí que o temer quer cortes pro salário mínimo, na educação e acabar com o SUS? bagulho é tirar a dilma porra #ForaPT",0
@pauloap vc nao consegue mais ver um filme sem que tenha politica no meio,0
fala ae seus esquerdopata,1
Passo 1 - Denuncie a pagina do Silas no Facebook. 2- Mande uma msg pro @PastorMalafaia avisando-o. 3- use a hashtag #TrolandocomHumorNegro,1
@pensaporti É a melhor banda,0
A praga está valendo,0
Gostei de um vídeo do @YouTube https://t.co/9PB6IXBZum Era uma vez o homem - 8: As conquistas do islão,0
RT @Reginaldo_MO: Vamos derrotar a ideologia de gênero. #EscolaSemPartidoJa https://t.co/1h5P8aOL1w,0
RT @JoaoGu1Iherme: 'aí ela disse: o feminismo é a luta pela igualdade entre homem e mulher' https://t.co/zUotyvQycT,0
RT @__ana__silva__: @o__ferreira Volta para a tua terra,1
RT @fvicentedasilva: São anónimos porque temem represálias profissionais como as que o Sócrates exercia sobre as pessoas que estavam no seu _,0
"@FCMorango dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)",0
"RT @GABRIELPlNHEIRO: Na Arabia Saudita, Irã, Afeganistão...
E nunca vamos ver feminista falando do islã https://t.co/3LzVuLpOp8",1
RT @vitormramalho: Tudo boa gente! Por estas e por outras é que estou no @pnr https://t.co/y2I91hIyMa,0
"Eu sou mt burra, o menino falou 'feliz dia da mulher' ai eu 'pra você também', nem percebi",1
"Atualização Semanal
Junte-se a mim aqui: https://t.co/TufUwtGQ8xhttps://t.co/So5byTRGrK",0
@broubecao Então vem foda-se,1
Fascistas machistas mimimi mimimi https://t.co/m81sXtGhGn,1
"O Canadá quer receber 40 mil refugiados,resumindo 40 mil desempregados.Isso não explicam para a população.",1
É lamentável que o Standvirtual queira passar a ideia que um sensor de movimento é suficiente para evitar que uma mulher bata com um carro,1
Deus criou adao e eva e nao adao e ivo,1
#Angola «ANGOLA. 'Se é possível produzir um cartão eleitoral fiável porque não conceder também bilhete de... https://t.co/5whBqMhUph,0
#SerMulherÉ nascer num corpo de mulher,0
o feminismo no Brasil é mero cooptador de mulheres para a militância esquerdista! Não defende mulheres é apenas um _ https://t.co/qSvyplfFcp,1
Benfica pediu reunião urgente com Conselho de Arbitragem. Anjinhos... Isso não resulta. Para resultar tem de ser surpresa...,0
MULHERÃO DA PORRA. VÉIO https://t.co/otxnHF2Jas,0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1
se fosse o mito cuspindo no jean seria homofobia né,1
joguei futebol com o Fabrício,0
"@ajulysantos que nada, aqui na quebrada a molecada é arisca hahahahaha",0
"Foi lamentável e assustador ouvir de Mr. Catra, a seguinte afirmação: “Na realidade não foi o branco que... https://t.co/aKbqmmHVU8",1
Grande encontro com os CEOs das empresas líderes em planos de saúde dos EUA que fornecem ótimas opções para o povo _ https://t.co/I7wGfcAxY2,0
RT @estadohiramico: quem é playboy safado fortalece no RT,1
Passando aqui para avisar que comunistas vão arder no inferno.,1
"Esta notícia é de DEZEMBRO, notícia Velha.Mas por falta de assunto, a Isto é publicou novamente ,para difamar o... https://t.co/5B9UDtkY3J",0
"@lucasmzanella olha, nem vale a pena, viu. Lê o texto. Direito, pq né.",0
E um certo partido ai que perdeu 400 prefeituras e não tem mais onde lavar dinheiro...,0
"@pedrinhu_tecix caraio. lisinha, ai sim!",0
@lornwtf @estadohiramico @cassiomorais a realidade costuma arder nos olhos de quem se esquiva,0
"bom, vou dormir pq ao contrário do chorão eu acordo cedo amanha... FUI",0
Nosso maravilhoso novo plano de saúde pública está em revisão e negociação. O ObamaCare é um total e completo desas _ https://t.co/ba3DBrlKqJ,0
"Cara... sério... o que dizer disso?? 
Vamos nos 'expressar' então e queimar a sede dessa revista! https://t.co/KCuVwRNUEl",1
Egípcio tenta entrar no Louvre com uma naifa - Terrorista. Canadiano de olhos azuis dispara sobre 40 pessoas numa mesquita - Lobo Solitário.,1
Voce que já se sensibilizou com a causa dos refugiados e achou que não podia ajudar porque eles estão muito longe... https://t.co/wy5aIb9EgE,0
@editorahumanas na sexta feira https://t.co/zYxuFakWnR,0
"Para @reinaldoazevedo , o simples fato de apoiar @jairbolsonaro é ser 'direita xucra'.
Conversar o quê com um cara desses?? Babaca total.",1
Resumo do feminismo: querer aprovação pra mostrar o rabo https://t.co/GRoLFzkEsX,1
@ruggeron_ e tome mais lógicas!!! https://t.co/hF29ZMbLFK,0
a vantagem de namorar uma mendiga é que na hora de levar embora pra casa vc pode deixá-la em qualquer lugar,1
@gabrisinhas @LeoLimaDuarte vamo parar de reclamar de cota e estudar mais?,0
"RT @SonsaAbrao: 'ESSE STF PRA DESBLOQUEAR O WATHSAPP SERVE, MAS PRA PRENDER O LULA NÃO!' @direitafalando",1
"COMUNISTA que odeia a PM 
fala MAL do CAPITALISMO segurando um IPHONE
quando o celular é ROUBADO vai parar na DP da PM
Vai entender",1
"sabia que esse cara era um tremendo de um pau no cu, dá pra ver pelos vídeos no youtube https://t.co/QjREu4L723",1
@MsJuh_ e onde a espécie humana se reproduz? No saco ou no útero?,0
RT @_Renzzi: Mulher burra me da nojo!,1
RT @_BrenddaLima: Vai ter programação em Fortaleza. https://t.co/BeVgua6J7u,0
Esta sua boca propaga só nazismo ou também chupa o meu pau??,1
Crítica de livros: Islão e Fundamentalismo Islâmico https://t.co/8sgx1QFxNc,0
@vt_008 sinto cheiro de sapatao riririri,1
@HelderRocha16 @ChagaLuccas nunca disse q héteros são santos...,0
"@rocha_02 Teve 'urnas eletrônicas venezuelanas', 'médicos cubanos e refugiados haitianos votaram em dila' e ele não fez questão de desmentir",0
fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ,1
"Mulher esperta sabe ter um homem na palma da mão , mulher burra apenas acha que tem mais na vdd não tem nada",1
"Repórter da CMTV que falhou o direto do grande sismo de Leiria Fátima, já foi enviado para o canhão da Nazaré.",0
"Mas que merda, já não tem emprego pros daqui... Agora sim, mão de obra a preço de banana! https://t.co/G04UoBCiUf",1
"@homemdeverdade não tem namorada, tem fêmea temporária.",1
Agora vc pensa: Uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? Um absurdo.,1
"@xismaisxis reparaste na parte dos motivos? E além disso não é o Islão, mas as pessoas que cometem crimes.",0
D1A: A islamofobia e o medo do Islão https://t.co/fPgkobgEYO,1
"o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atraso
https://t.co/DMnpz8isTi",1
"Segues 2 mil porcas no Insta sem problema.
Metes 1 gosto na foto d uma colega q a tua namorada n conhece e ela dá início à 3ª Guerra Mundial",1
As teta da loirinha tá demais #altashoras https://t.co/LlS954cBjO,1
RT @WinterCosta: Arrebentou mesmo! Essa palestra deveria passar o dia TODO em TODOS os canais de TV de TODA América Latina. Socialistas de _,0
"O racismo que mulheres negras e latinas sofrem nas áreas de ciência, tecnologia, engenharia e matemática > https://t.co/TPqO635N7z",0
"RT @luizapossi: queria comer polvo, mas o da copa gerou apego",0
@martabiancaa não acredito! Prova.,0
Fica a mensagem aí para todas as  seguidoras https://t.co/Bx4WMW8Qxq,0
"@ChagaLuccas @HelderRocha16 Nada justifica uma agressão a homossexuais,e homossexuais se matam entre si por ponto de droga,crimes passionais",0
"@ariadnetelles não sei, só estamos divulgando =/",0
que Gorda feia e falsa vai tomar no cu mane,1
"Depois de vender produtos ilegais o dia todo no centro do Rio, camelôzada se reúne pra queimar um no meio da rua: _ https://t.co/gtu7cntgBA",1
@Bolsonaopressor PT E PSDB =  MESMA BOSTA,1
Se foderam seus fdp https://t.co/9qmb3aeEuY,1
Hoje em dia não pode mais praticar genocídio numa igreja que já é racismo,1
RT @sensoinc: Habib's na pós-verdade: Laudo revela que menino João morreu após uso de lança-perfume https://t.co/I55ynZzVuXhttps://t.co/wa _,1
"Sim, eu tenho mais o que fazer do que ficar twittando para seu entretenimento!",0
"FELIPE NETO X PASTOR MALAFAIA 
IGUAL A ARGENTINA X ESTADO ISLÂMICO
NÃO TEM COMO ESCOLHER UM LADO
SÓ QUERO VER SANGUE #PAZ",1
RT @Vasco_da_Gamba: O Campeonato da Estupidez Humana continua https://t.co/emTl0KDhIA,0
só falta o roberto carlos morrer agora e não ter como acabar o ano e a gente fica preso em 2013,0
"@amora_inlove Gosto não, acho ela bonita nao, nem nada nao... huahahaauahauhau",0
"RT @_GlitteryKisses: Não estou de acordo, mas também temos de ter em conta que maior parte dos trabalhadores da Disney são americanos, educ _",0
"Um filho vem atrapalhar? Criam a Lei do #Aborto
Um idoso atrapalha? Criam a Lei da #Eutanásia
Eis as soluções do materialismo individualista",1
"Depois deste jogo, não duvido de nada. Angola ganhava de 4x0 até os 80 minutos.
Angola 4X4 Mali (10/01/2010)  https://t.co/eQNfoS9tU3",0
"eu sofro preconceito por ser da igreja evangélica mas ngm liga ne
aí jogam pedra no macumbero e é 'ooooh mds que triste'",1
"E a imprensa brasileira deu a mesma ênfase que no caso dos presídios. 
Não, péra... https://t.co/Oag1PmiyXR",0
@ProcessinhoBR @srdeabo é engraçado e retrata um pouco do lado 'marginal' de recife-olinda... esse é o twitter @canalToNoTube,0
RT @iwearagasmask: Quando lês que o Bruno de Carvalho tem uma namorada nova: https://t.co/3XvB3bFJsF,1
"@RedeGlobo só reparei nas tetona da Ana Paula mesmo, a merda que vcs escrevem eu ja nem me surpreendo mais",0
"Desde que eu fiz 30 anos, me chamou de tio não ganha esmola",0
vo montar uma lanchonete na arena do gremio que vai se chamar avalanches,0
Quem foi que disse secretamente ao presidente russo 'Diga a Vladimir que após as eleições eu terei mais flexibilida _ https://t.co/CGb57CIT4v,0
Da mesma forma q eu enfio o pau em algumas pessoas (mulheres) e outras não (homens). Chama-se: escolha pessoal e vt _ https://t.co/kC758QQaq8,1
"@josybreda 
Ideologia de gênero não forma mem informa.
Ideologia de gênero DEFORMA mentes infantis.",1
"RT @NAOKAHLO: 'Cinquenta Tons Mais Escuros não é empoderador, é abuso' - Post recente do nosso blog > Leia em: https://t.co/OHHTWkT3Wy http _",0
"Claro que NÃO, eles tem medo do TRUMP.kkkk https://t.co/hU7RbhJlb0",1
"@Claudiadabreu12 @BlogDoPim EU NÃO SABIA, AGORA PESQUISANDO QUE VI OS SEM TETO TÃO RECEBENDO REFUGIADOS ISLAMICOS E O POVO NÃO TA PERCEBENDO",1
@Jgdm1965 não fosse o Benfica e ainda teria os dentes desalinhados...,0
Bem que a @RedeGlobo  poderia fazer o mesmo com o @alexandregarcia. https://t.co/beuwpfNqaF,0
RT @pxandreia: @GABRIELPlNHEIRO ela ficou putinha pq ninguém deu moral pros falsos estupros dela e se assumiu feminista. Isso já faz mais d _,1
"Dois representantes do meu Top3 à conversa.
Boa maneira de aquecer antes de escrever o meu novo set https://t.co/S8rnuv5ldt",0
"Parem de histeria...não ha nada demais de dizer que homem é homem e muher mulher. Pq a pessoa se sente diferente, n _ https://t.co/64D7Rm2rY7",1
vc chega na casa de alguém 'pode entrar a casa é sua' vc responde 'então sai daqui n quero visitas agora' e fecha a porta na cara da pessoa,0
@2Cron7_14 @Uma_Brasileira chamam os cristãos de ignorantes mas quem ta na universidade e acha isso normal..é porque sofreu lavagem cerebral,1
"O hino da cerimónia de tomada de posse do Presidente que teve um reality show,foi cantado por uma miúda q esteve num reality show.
Tudo dito",0
@dassblog @zlando @xismaisxis é um artigo expondo a intolerância e o perigo do Islão. Não há lugar a imparcialidade.,0
#HQEH não pergunta à esposa/namorada onde ela quer ir. Fala pra onde eles vão e pronto.,0
Aquelas pessoas que querem mudar o mundo mesmo não sabendo conjugar um verbo https://t.co/kkYwDcQ5PZ,1
A esquerda em uma palavra? Sujeira. Defendem uma ideologia sanguinária e culpam um sistema que eles mesmo usam. São _ https://t.co/d44ggIe2zI,1
"Eu sou bi e não sapatão. E mesmo se eu fosse, ninguém tem nada a ver com isso!",0
RT @JoselitoMuller3: O mais surpreendente nessa história da filha da Maria do Rosário é saber que a deputada não é virgem,1
"Atenção..dia 8 de Março, amanhã..de os parabéns para as pessoas certas !!  @TonhoDrinks @o_colecionador @_opressor _ https://t.co/5mlejxnHL5",0
"A minha avó morreu há mais de 10 anos e consegue ser mais mexida e emocionante que esta final da Taça da Liga
#TacaCTT",0
"Eu posso até ser feia, ser gorda,e concordar com isso,posso ser chata a maioria do tempo, mas quando precisam de mim, eu smp tô lá",0
Nossa companheira @cynaramenezes prefere a Europa. Que bom! Uma vez que lá está tomado por terroristas.. Se quiser _ https://t.co/CiBkxHXRpR,0
"@TonhoDrinks mas vai um questionamento, Tonho. Será que eles não iam se comportar igual os refugiados cubanos na Flórida?",0
"As melhores mulheres são as que querem trepar com você, e as piores são as que não querem.' - Lemmy - Motörhead - @homemdeverdade",1
@alienrella @AlexyReis00 @kindlynow__ achas? fufas são useless,0
Burra e a mulher que se ilude com textinho!!!,1
"Um judeu discursou pró-Trump. Ué, ele não era o novo Hitler????? #PosseDeTrump",0
Mariel tem uma mania feia de ficar me chamando de gorda,1
